source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @Scavino45: “Former Harvard law students praise Kavanaugh in letter”https://t.co/1ihzCwPToF,07-20-2018 14:34:11,6594,0,TRUE,1.02031594013791E+018
Twitter for iPhone,RT @Scavino45: “Senate GOP breaks record on confirming Trump picks for key court” https://t.co/CB5Zsl5iSG,07-20-2018 14:33:57,6007,0,TRUE,1.02031588345197E+018
Twitter for iPhone,Farmers have been on a downward trend for 15 years. The price of soybeans has fallen 50% since 5 years before the Election. A big reason is bad (terrible) Trade Deals with other countries. They put on massive Tariffs and Barriers. Canada charges 275% on Dairy. Farmers will WIN!,07-20-2018 13:04:44,18755,75987,FALSE,1.02029343039894E+018
Twitter for iPhone,....The United States should not be penalized because we are doing so well. Tightening now hurts all that we have done. The U.S. should be allowed to recapture what was lost due to illegal currency manipulation and BAD Trade Deals. Debt coming due &amp; we are raising rates - Really?,07-20-2018 12:51:45,20108,87449,FALSE,1.02029016393363E+018
Twitter for iPhone,China the European Union and others have been manipulating their currencies and interest rates lower while the U.S. is raising rates while the dollars gets stronger and stronger with each passing day - taking away our big competitive edge. As usual not a level playing field...,07-20-2018 12:43:05,17104,70562,FALSE,1.02028798102073E+018
Twitter for iPhone,My deepest sympathies to the families and friends of those involved in the terrible boat accident which just took place in Missouri. Such a tragedy such a great loss. May God be with you all!,07-20-2018 12:31:18,17054,86807,FALSE,1.020285014616E+018
Twitter for iPhone,Will the Dems and Fake News ever learn? This is classic! https://t.co/kSX3ROI4QG,07-19-2018 18:14:25,42344,114026,FALSE,1.02000897592281E+018
Twitter for iPhone,“Trump recognized Russian Meddling MANY TIMES” https://t.co/T8MERS93wI,07-19-2018 13:35:21,15033,53909,FALSE,1.01993874841344E+018
Twitter for iPhone,....proliferation cyber attacks trade Ukraine Middle East peace North Korea and more. There are many answers some easy and some hard to these problems...but they can ALL be solved!,07-19-2018 13:30:11,16336,72109,FALSE,1.01993744535647E+018
Twitter for iPhone,“Trump recognized Russian Meddling MANY TIMES.” https://t.co/Da8T8SUsCE,07-19-2018 13:27:03,809,2539,FALSE,1.01993665824079E+018
Twitter for iPhone,The Summit with Russia was a great success except with the real enemy of the people the Fake News Media. I look forward to our second meeting so that we can start implementing some of the many things discussed including stopping terrorism security for Israel nuclear........,07-19-2018 13:24:58,23783,101069,FALSE,1.01993613314752E+018
Twitter for iPhone,I told you so! The European Union just slapped a Five Billion Dollar fine on one of our great companies Google. They truly have taken advantage of the U.S. but not for long!,07-19-2018 13:11:17,24778,98835,FALSE,1.0199326913394E+018
Twitter for iPhone,Really big jobs meeting today at the White House! 3 P.M.,07-19-2018 11:37:25,11311,62129,FALSE,1.01990906645649E+018
Twitter for iPhone,“Trump recognized Russian Meddling MANY TIMES.” Thank you to @foxandfriends and @FoxNews for actually showing the clips. The Fake News wants no part of that narrative! Too bad they don’t want to focus on all of the ECONOMIC and JOBS records being set.,07-19-2018 11:13:48,17120,69609,FALSE,1.01990312331231E+018
Twitter for iPhone,The Fake News Media wants so badly to see a major confrontation with Russia even a confrontation that could lead to war. They are pushing so recklessly hard and hate the fact that I’ll probably have a good relationship with Putin. We are doing MUCH better than any other country!,07-19-2018 10:59:26,22658,91171,FALSE,1.01989950791028E+018
Twitter for iPhone,The Fake News Media is going Crazy! They make up stories without any backup sources or proof. Many of the stories written about me and the good people surrounding me are total fiction. Problem is when you complain you just give them more publicity. But I’ll complain anyway!,07-19-2018 10:37:57,26071,114313,FALSE,1.01989410111695E+018
Twitter for iPhone,The Democrats have a death wish in more ways than one - they actually want to abolish ICE. This should cost them heavily in the Midterms. Yesterday the Republicans overwhelmingly passed a bill supporting ICE!,07-19-2018 10:29:15,18853,78801,FALSE,1.0198919154022E+018
Twitter for iPhone,Thank you to Novartis for not increasing your prices on prescription drugs. Likewise to Pfizer. We are making a big push to actually reduce the prices maybe substantially on prescription drugs.,07-19-2018 10:23:14,15847,76642,FALSE,1.0198904000295E+018
Twitter for iPhone,A total disgrace that Turkey will not release a respected U.S. Pastor Andrew Brunson from prison. He has been held hostage far too long. @RT_Erdogan should do something to free this wonderful Christian husband &amp; father. He has done nothing wrong and his family needs him!,07-19-2018 01:35:33,31676,112456,FALSE,1.01975760357081E+018
Twitter for iPhone,RT @SecAzar: .@POTUS has made clear that it’s time for drug companies to put American Patients First — Novartis halting its prescription dr…,07-18-2018 21:34:12,12571,0,TRUE,1.01969686748196E+018
Twitter for iPhone,The two biggest opponents of ICE in America today are the Democratic Party and MS-13!,07-18-2018 21:30:19,29239,106500,FALSE,1.01969588962608E+018
Twitter for iPhone,Thank you to Congressman Kevin Yoder! He secured $5 BILLION for Border Security. Now we need Congress to support. Kevin has been strong on Crime the Border the 2nd Amendment and he loves our Military and Vets. @RepKevinYoder has my full and total endorsement!,07-18-2018 21:29:06,17213,70380,FALSE,1.01969558385301E+018
Twitter for iPhone,Brian Kemp is running for Governor of the great state of Georgia. The Primary is on Tuesday. Brian is tough on crime strong on the border and illegal immigration. He loves our Military and our Vets and protects our Second Amendment. I give him my full and total endorsement.,07-18-2018 19:25:30,25507,101027,FALSE,1.01966447716228E+018
Twitter for iPhone,RT @SecretService: In Remembrance: Special Agent Nole E. Remagen. This week the U.S. Secret Service lost one of America’s finest. We ask fo…,07-18-2018 17:12:53,17222,0,TRUE,1.0196311025359E+018
Twitter for iPhone,3.4 million jobs created since our great Election Victory - far greater than ever anticipated and only getting better as new and greatly improved Trade Deals start coming to fruition!,07-18-2018 11:33:34,22779,102872,FALSE,1.01954571343547E+018
Twitter for iPhone,Some people HATE the fact that I got along well with President Putin of Russia. They would rather go to war than see this. It’s called Trump Derangement Syndrome!,07-18-2018 11:27:59,33325,130187,FALSE,1.01954430485397E+018
Twitter for iPhone,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and the Fed said yesterday that unemployment could drop again.”  @foxandfriends  @kilmeade,07-18-2018 11:03:05,16120,71039,FALSE,1.01953803865187E+018
Twitter for iPhone,Congratulations to Martha Roby of The Great State of Alabama on her big GOP Primary win for Congress. My endorsement came appropriately late but when it came the “flood gates” opened and you had the kind of landslide victory that you deserve. Enjoy!,07-18-2018 10:44:18,12748,64622,FALSE,1.01953331205286E+018
Twitter for iPhone,....Russia has agreed to help with North Korea where relationships with us are very good and the process is moving along. There is no rush the sanctions remain! Big benefits and exciting future for North Korea at end of process!,07-18-2018 10:16:50,16321,69365,FALSE,1.01952639954209E+018
Twitter for iPhone,While the NATO meeting in Brussels was an acknowledged triumph with billions of dollars more being put up by member countries at a faster pace the meeting with Russia may prove to be in the long run an even greater success. Many positive things will come out of that meeting..,07-18-2018 10:08:36,16639,74814,FALSE,1.01952432892745E+018
Twitter for iPhone,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,07-18-2018 09:53:41,20814,90828,FALSE,1.01952057437112E+018
Twitter for iPhone,“Prosperity is returning. Donald Trump is doing exactly what he said he would do as a candidate now as the most effective president the most successful president in modern American history.” Thank you to the great Lou Dobbs!,07-18-2018 04:10:19,22539,101546,FALSE,1.0194341618898E+018
Twitter for iPhone,The Democrats want to abolish ICE which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.,07-18-2018 00:27:37,30279,125995,FALSE,1.01937811967173E+018
Twitter for iPhone,The meeting between President Putin and myself was a great success except in the Fake News Media!,07-18-2018 00:21:54,22981,106481,FALSE,1.01937668057246E+018
Twitter for iPhone,The economy of the United States is stronger than ever before!,07-17-2018 14:39:08,24077,124376,FALSE,1.01923002389783E+018
Twitter for iPhone,Thank you @RandPaul. “The President has gone through a year and a half of totally partisan investigations - what’s he supposed to think?”,07-17-2018 14:33:47,21193,94505,FALSE,1.01922867646077E+018
Twitter for iPhone,While I had a great meeting with NATO raising vast amounts of money I had an even better meeting with Vladimir Putin of Russia. Sadly it is not being reported that way - the Fake News is going Crazy!,07-17-2018 14:22:28,23733,98305,FALSE,1.01922583029846E+018
Twitter for iPhone,I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more in the future only because of me. NATO was weak but now it is strong again (bad for Russia). The media only says I was rude to leaders never mentions the money!,07-17-2018 13:53:39,22466,100990,FALSE,1.01921857569184E+018
Twitter for iPhone,Thank you @RandPaul you really get it! “The President has gone through a year and a half of totally partisan investigations - what’s he supposed think?”,07-17-2018 12:59:36,11123,42084,FALSE,1.01920497644122E+018
Twitter for iPhone,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,07-16-2018 22:53:47,14926,73281,FALSE,1.01899211581091E+018
Twitter for iPhone,A productive dialogue is not only good for the United States and good for Russia but it is good for the world. #HELSINKI2018 https://t.co/Q2Y1PhM9au,07-16-2018 20:34:07,21539,82643,FALSE,1.01895697014386E+018
Twitter for iPhone,I would rather take a political risk in pursuit of peace than to risk peace in pursuit of politics. #HELSINKI2018 https://t.co/XdlrJWLPIh,07-16-2018 20:29:54,35487,125110,FALSE,1.01895590669058E+018
Twitter for iPhone,As I said today and many times before “I have GREAT confidence in MY intelligence people.” However I also recognize that in order to build a brighter future we cannot exclusively focus on the past – as the world’s two largest nuclear powers we must get along! #HELSINKI2018,07-16-2018 19:40:23,30096,127784,FALSE,1.01894344658367E+018
Twitter for iPhone,Thank you Helsinki Finland! https://t.co/rh4NUjPSwU,07-16-2018 16:51:20,17148,90958,FALSE,1.01890090473553E+018
Twitter for iPhone,Joint Press Conference from Helsinki Finland: https://t.co/fadLMDuGiY,07-16-2018 16:11:26,13330,53115,FALSE,1.01889086265316E+018
Twitter for iPad,It was an honor to join you this morning. Thank you! https://t.co/NOUTroe8MV,07-16-2018 08:56:58,10747,58516,FALSE,1.01878152530994E+018
Twitter for iPhone,Our relationship with Russia has NEVER been worse thanks to many years of U.S. foolishness and stupidity and now the Rigged Witch Hunt!,07-16-2018 06:05:29,23288,104347,FALSE,1.01873836875308E+018
